contract_row_id	sequence	materializer_plan_row_id	composition_row_id	provider_object_id	provider_review_id	artifact_package	artifact_version	member_basename	expected_member_sha256	expected_member_size_bytes	expected_soname	expected_result_remote	expected_drive_file_id	expected_result_sha256	result_index_contract_kind	expected_result_index_identity	container_class	expected_container_locator	expected_member_locator	expected_object_store_relative_path	expected_generation_regular_relative_path	expected_generation_alias_relative_path	local_path_binding_state	local_regular_file_path	future_local_path_rule	future_file_type_rule	future_symlink_rule	future_owner_rule	future_mode_rule	future_identity_stability_rule	future_content_rule	future_elf_rule	future_map_row_state	acceptance_gate	authority_effect	prohibited_inference
LSM-CONTRACT-021	21	MAT-OBJ-021	COMP-FRIBIDI-PROV-001	object:71668fd02e89fa7546446bb7	FRIBIDI-PROV-001	fribidi-glibc	1.0.16	libfribidi.so.0.4.0	71668fd02e89fa7546446bb7961bb618f6d22e1506f7444bbea6788befbb7895	133080	libfribidi.so.0	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-pango-dependency-packages/fribidi-glibc_1.0.16_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libfribidi.so.0.4.0	objects/sha256/71/71668fd02e89fa7546446bb7961bb618f6d22e1506f7444bbea6788befbb7895	lib/libfribidi.so.0.4.0	lib/libfribidi.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-022	22	MAT-OBJ-022	COMP-GTK3-CORE-PROV-001-1	object:a237c3070ff1704f119cc318	GTK3-CORE-PROV-001	gtk3-glibc	3.24.49	libgdk-3.so.0.2417.32	a237c3070ff1704f119cc318b6b837a9430a350648476123c1be75ba768d415d	1367912	libgdk-3.so.0	sha256:ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	-	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	EXISTING_AUTHORITY_DIGEST_SENTINEL	EXISTING_AUTHORITY_DIGEST	EXISTING_AUTHORITY_RECORD_MEMBER	EXISTING_AUTHORITY_RECORD	lib/libgdk-3.so.0.2417.32	objects/sha256/a2/a237c3070ff1704f119cc318b6b837a9430a350648476123c1be75ba768d415d	lib/libgdk-3.so.0.2417.32	lib/libgdk-3.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-023	23	MAT-OBJ-023	COMP-GDKPIXBUF-PROV-001	object:0c1404c6854e7674428a5b65	GDKPIXBUF-PROV-001	project-gdk-pixbuf	2.42.12	libgdk_pixbuf-2.0.so.0.4200.12	0c1404c6854e7674428a5b653b240759dac0374631697fe61ae275898f6a809f	758824	libgdk_pixbuf-2.0.so.0	sha256:1cebcf8784c6d2e8c8549eadd63007d9f99bb3e90e35ce0786a5d89f6cbecca0	-	1cebcf8784c6d2e8c8549eadd63007d9f99bb3e90e35ce0786a5d89f6cbecca0	EXISTING_AUTHORITY_DIGEST_SENTINEL	EXISTING_AUTHORITY_DIGEST	EXISTING_AUTHORITY_RECORD_MEMBER	EXISTING_AUTHORITY_RECORD	libgdk_pixbuf-2.0.so.0.4200.12	objects/sha256/0c/0c1404c6854e7674428a5b653b240759dac0374631697fe61ae275898f6a809f	lib/libgdk_pixbuf-2.0.so.0.4200.12	lib/libgdk_pixbuf-2.0.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-024	24	MAT-OBJ-024	COMP-GDKPIXBUF-REF-PROV-GLIB-001-4	object:aa9fa8876fac733457027306	GDKPIXBUF-REF-PROV-GLIB-001	glib-glibc	2.82.2-2	libgio-2.0.so.0.8200.2	aa9fa8876fac7334570273064be05c3e65ba0f16d30a77a5929f48b12bfe64b3	2493872	libgio-2.0.so.0	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-dependency-packages/glib-glibc_2.82.2-2_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libgio-2.0.so.0.8200.2	objects/sha256/aa/aa9fa8876fac7334570273064be05c3e65ba0f16d30a77a5929f48b12bfe64b3	lib/libgio-2.0.so.0.8200.2	lib/libgio-2.0.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-025	25	MAT-OBJ-025	COMP-GDKPIXBUF-REF-PROV-GLIB-001-1	object:e0504b50e14870623e10490d	GDKPIXBUF-REF-PROV-GLIB-001	glib-glibc	2.82.2-2	libglib-2.0.so.0.8200.2	e0504b50e14870623e10490d76b78c7a8d0037a54fe354429e2e3b5ac07ae0d5	1576528	libglib-2.0.so.0	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-dependency-packages/glib-glibc_2.82.2-2_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libglib-2.0.so.0.8200.2	objects/sha256/e0/e0504b50e14870623e10490d76b78c7a8d0037a54fe354429e2e3b5ac07ae0d5	lib/libglib-2.0.so.0.8200.2	lib/libglib-2.0.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-026	26	MAT-OBJ-026	COMP-GDKPIXBUF-REF-PROV-GLIB-001-3	object:feaad9c286e9a1af3cff94a7	GDKPIXBUF-REF-PROV-GLIB-001	glib-glibc	2.82.2-2	libgmodule-2.0.so.0.8200.2	feaad9c286e9a1af3cff94a78924f543bc0f4d7f8dfc05c9ec13eb1c3d8764bf	67472	libgmodule-2.0.so.0	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-dependency-packages/glib-glibc_2.82.2-2_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libgmodule-2.0.so.0.8200.2	objects/sha256/fe/feaad9c286e9a1af3cff94a78924f543bc0f4d7f8dfc05c9ec13eb1c3d8764bf	lib/libgmodule-2.0.so.0.8200.2	lib/libgmodule-2.0.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-027	27	MAT-OBJ-027	COMP-GDKPIXBUF-REF-PROV-GLIB-001-2	object:de13928664709a9cecd61f50	GDKPIXBUF-REF-PROV-GLIB-001	glib-glibc	2.82.2-2	libgobject-2.0.so.0.8200.2	de13928664709a9cecd61f50dcc4d2294d0c2ff91f147d0827d209cd03af45a6	462584	libgobject-2.0.so.0	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-dependency-packages/glib-glibc_2.82.2-2_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libgobject-2.0.so.0.8200.2	objects/sha256/de/de13928664709a9cecd61f50dcc4d2294d0c2ff91f147d0827d209cd03af45a6	lib/libgobject-2.0.so.0.8200.2	lib/libgobject-2.0.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-028	28	MAT-OBJ-028	COMP-GRAPHITE2-HARFBUZZ-PREQ-PROV-001	object:6caaa46abe585228b0fa45a6	GRAPHITE2-HARFBUZZ-PREQ-PROV-001	libgraphite-glibc	1.3.14	libgraphite2.so.3.2.1	6caaa46abe585228b0fa45a60bdbb5e9951384148963856d1ce2e886e5b06e7f	225312	libgraphite2.so.3	sha256:b0ae73019a2b442d96daa148219cfcf21f265b8dec48d82aef74dd95d536f29f	-	b0ae73019a2b442d96daa148219cfcf21f265b8dec48d82aef74dd95d536f29f	EXISTING_AUTHORITY_DIGEST_SENTINEL	EXISTING_AUTHORITY_DIGEST	EXISTING_AUTHORITY_RECORD_MEMBER	EXISTING_AUTHORITY_RECORD	data/data/com.termux/files/usr/glibc/lib/libgraphite2.so.3.2.1	objects/sha256/6c/6caaa46abe585228b0fa45a60bdbb5e9951384148963856d1ce2e886e5b06e7f	lib/libgraphite2.so.3.2.1	lib/libgraphite2.so.3	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-029	29	MAT-OBJ-029	COMP-GTK3-CORE-PROV-001-2	object:0404b91acdaa3a2558e3a112	GTK3-CORE-PROV-001	gtk3-glibc	3.24.49	libgtk-3.so.0.2417.32	0404b91acdaa3a2558e3a11214918692f64d0ba3cebaae4722e3aa4a61f31bc6	9900712	libgtk-3.so.0	sha256:ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	-	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	EXISTING_AUTHORITY_DIGEST_SENTINEL	EXISTING_AUTHORITY_DIGEST	EXISTING_AUTHORITY_RECORD_MEMBER	EXISTING_AUTHORITY_RECORD	lib/libgtk-3.so.0.2417.32	objects/sha256/04/0404b91acdaa3a2558e3a11214918692f64d0ba3cebaae4722e3aa4a61f31bc6	lib/libgtk-3.so.0.2417.32	lib/libgtk-3.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
LSM-CONTRACT-030	30	MAT-OBJ-030	COMP-HARFBUZZ-PROV-001	object:179133d6e95f6e378f44ad92	HARFBUZZ-PROV-001	harfbuzz-glibc	10.1.0	libharfbuzz.so.0.61010.0	179133d6e95f6e378f44ad9222255620ecdd39c30c5aedce028d99f2b28470c6	1314680	libharfbuzz.so.0	gdrive:ChatGPT-Agent-Exchange/termux-native-desktop/user-results/termux-native-desktop-gtk3-v101-elf-validation-pipefail-boundary-20260725T172756Z-results.tar.zst	1ST696OLuGiBt_lLvJbXOt6EIT0X17Fy9	ba0fa0e31cfea2a31f8065ecaccf998a49901c12aa5f62af978728ddd8f10b3a	RESULT_INDEX_SHA256	9b360f096afd8c464400a211feedc9ab20146b504415658c7a44c04cf6f026a0	INDEXED_RESULT_DEB_MEMBER	candidate/private-pango-dependency-packages/harfbuzz-glibc_10.1.0_aarch64.deb	data/data/com.termux/files/usr/glibc/lib/libharfbuzz.so.0.61010.0	objects/sha256/17/179133d6e95f6e378f44ad9222255620ecdd39c30c5aedce028d99f2b28470c6	lib/libharfbuzz.so.0.61010.0	lib/libharfbuzz.so.0	UNBOUND_CONTRACT_ONLY		SEPARATE_AUTHORIZED_READ_ONLY_LOCALIZATION_RECEIPT_SUPPLIES_ONE_ABSOLUTE_CANONICAL_PATH_NO_GLOB_SEARCH_OR_VARIABLE_EXPANSION	LSTAT_AND_FSTAT_REGULAR_FILE_ONLY_OPEN_RDONLY_CLOEXEC_NOFOLLOW	LSTAT_EACH_COMPONENT_REJECT_ANY_SYMLINK_FINAL_PATH_O_NOFOLLOW_AND_DEV_INO_MATCH	ST_UID_EQUALS_LOCALIZATION_TRANSACTION_UID	GROUP_AND_OTHER_WRITE_BITS_MUST_BE_ZERO	DEV_INO_SIZE_MTIME_NS_CTIME_NS_STABLE_BEFORE_OPEN_AFTER_OPEN_AND_AFTER_HASH	EXACT_SIZE_AND_STREAMED_SHA256_MUST_MATCH_CONTRACT	ELF64_LITTLE_ENDIAN_AARCH64_ET_DYN_AND_EXACT_DT_SONAME	SCHEMA_QUALIFIED_NOT_POPULATED	SELECTED-PROVIDER-LOCAL-SUPPLY-MAP-CONTRACT-ACCEPTANCE-OPEN	NON_MUTATING_LOCAL_SUPPLY_MAP_CONTRACT_ROW_ONLY_NO_LOCAL_PATH_OR_BYTE_AUTHORITY	CONTRACT_ROW_DOES_NOT_PRODUCE_OR_AUTHORIZE_LOCAL_PATH_SEARCH_BYTE_READ_DOWNLOAD_EXTRACTION_EXECUTION_OBJECT_STORE_GENERATION_POPULATION_PUBLICATION_DEPLOYMENT_OR_ACTIVATION
