coverage_kind	source_id	sequence	implementation_symbol	enforcement_layer	synthetic_case	current_state	authority_effect
VALIDATION	LSLIAE-VAL-032	32	execute_synthetic_case	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
VALIDATION	LSLIAE-VAL-033	33	execute_synthetic_case	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
VALIDATION	LSLIAE-VAL-034	34	execute_synthetic_case	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
VALIDATION	LSLIAE-VAL-035	35	execute_synthetic_case	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
VALIDATION	LSLIAE-VAL-036	36	execute_synthetic_case	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
VALIDATION	LSLIAE-VAL-037	37	execute_synthetic_case	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-001	1	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-002	2	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-003	3	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-004	4	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-005	5	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-006	6	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-007	7	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-008	8	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-009	9	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-010	10	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-011	11	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-012	12	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-013	13	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-014	14	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-015	15	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-016	16	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-017	17	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
STATE	LSLIAE-ST-018	18	_state_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	all-negative-cases	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-001	1	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-002	2	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-003	3	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-004	4	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-005	5	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-006	6	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-007	7	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-008	8	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-009	9	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-010	10	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-011	11	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-012	12	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-013	13	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-014	14	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-015	15	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-016	16	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-017	17	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-018	18	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-019	19	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-020	20	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-021	21	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-022	22	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-023	23	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-024	24	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-025	25	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-026	26	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-027	27	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-028	28	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-029	29	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-030	30	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-031	31	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
OPERATION	LSLIAE-OP-032	32	_operation_trace	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	success	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-001	1	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	package-invalid	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-002	2	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	synthetic-boundary-invalid	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-003	3	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	input-discovery-attempted	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-004	4	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	input-document-missing	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-005	5	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	owner-digest-mismatch	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-006	6	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	owner-token-binding-mismatch	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-007	7	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	token-coordinate-binding-mismatch	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-008	8	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	baseline-mismatch	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-009	9	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	executor-mismatch	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-010	10	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	time-invalid	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-011	11	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	revocation-mismatch	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-012	12	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	replay-detected	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-013	13	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	coordinate-cardinality-invalid	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-014	14	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	coordinate-binding-invalid	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-015	15	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	path-invalid	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-016	16	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	synthetic-rewrite-detected	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-017	17	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	execution-authorization-invalid	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-018	18	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	resource-budget-invalid	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-019	19	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	protected-state-changed	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
FAILURE	LSLIAE-FAIL-020	20	_build_failure_report	IMPLEMENTATION_CANDIDATE_SYNTHETIC_ONLY	result-delivery-failed	MAPPED_SYNTHETIC_NOT_LIVE	ZERO_LIVE_INPUTS_ZERO_PROVIDER_READS_ZERO_WRITES_ZERO_LIVE_AUTHORITY
